name,brewery_type,address,state,phone,website_url,country,region,division,longitude,latitude
Voodoo Brewing Production Facility,brewpub,834 Bessemer St Meadville Pennsylvania 16335,Pennsylvania,8143339123,Not Available,United States,Northeast,Middle Atlantic,-80.15610217,41.64610467
Vortex Alley Brewery,micro,220 E. Central Ave Ponca City Oklahoma 74601,Oklahoma,5803044781,http://www.vortexalleybrewing.com,United States,South,West South Central,-97.08161761,36.7024929
Wabasha Brewing Company,micro,429 Wabasha St S Saint Paul Minnesota 55107-1126,Minnesota,6512242102,http://www.wabashabrewing.com,United States,Midwest,West North Central,-93.08472893,44.93295265
Wachusett Brewing Co,regional,175 State Rd E Westminster Massachusetts 01473-1208,Massachusetts,9788749965,http://www.wachusettbrew.com,United States,Northeast,New England,-71.87294016,42.55783542
Wacker Brewing Co,micro,417 W Grant St Lancaster Pennsylvania 17603,Pennsylvania,7176172711,http://www.wackerbrewing.com,United States,Northeast,Middle Atlantic,-76.31365439,40.03799427
Wadsworth Brewing Company,brewpub,126 Main St Wadsworth Ohio 44281-1432,Ohio,3304754935,http://www.wadsworthbrewingcompany.com,United States,Midwest,East North Central,-81.72980288,41.02478661
Wages Brewing Company,micro,1382 Bill Virdon Blvd West Plains Missouri 65775-3383,Missouri,4172933119,http://www.wagesbrewco.com,United States,Midwest,West North Central,-91.835109,36.72461005
Waikiki Brewing Company,brewpub,1945 Kalakaua Ave Honolulu Hawaii 96815-1851,Hawaii,Not Available,http://www.waikikibrewing.com,United States,West,Pacific,-157.8334964,21.2858755
"Waikiki Brewing Company, Kaka'ako",micro,831 Queen St Honolulu Hawaii 96813-5203,Hawaii,Not Available,Not Available,United States,West,Pacific,-157.8559271,21.29964432
Wake Brewing,micro,2529 5th Ave Rock Island Illinois 61201,Illinois,3095580878,http://www.wakebrewing.com,United States,Midwest,East North Central,-90.50132856,41.51035669
Walking Tree Brewery,micro,3209 Dodger Rd Vero Beach Florida 32960-7976,Florida,3055623717,http://www.walkingtreebrewery.com,United States,South,South Atlantic,-80.41852475,27.6455742
Wallace Brewing Co,micro,610 Bank St Wallace Idaho 83873-2227,Idaho,2085565600,http://www.wallacebrewing.com,United States,West,Mountain,-115.92271029999999,47.47153133
Walldorff Brewpub & Bistro,brewpub,105 E State St Hastings Michigan 49058-1808,Michigan,2699454400,http://www.walldorffbrewpub.com,United States,Midwest,East North Central,-85.284584,42.6487487
Wallenpaupack Brewing Company,brewpub,73 Welwood Ave Hawley Pennsylvania 18428-1500,Pennsylvania,5703907933,http://www.wallenpaupackbrewingco.com,United States,Northeast,Middle Atlantic,-75.17619182,41.46873956
Walnut River Brewing Company,micro,111 W Locust Ave El Dorado Kansas 67042-3513,Kansas,3163518086,http://www.walnutriverbrewing.com,United States,Midwest,West North Central,-96.85004869,37.81367549
Walter Brewing Company,micro,126 Oneida St Pueblo Colorado 81003-3424,Colorado,7195420766,http://www.waltersbeer.com,United States,West,Mountain,-104.6103677,38.26241645
Walter Station Brewery,planning,Not Available Phoenix Arizona 85034-1820,Arizona,2674216316,http://www.walterstation.beer,United States,West,Mountain,-112.0773456,33.448586600000006
Waltz Brewing,micro,1900 A St Forest Grove Oregon 97116-2303,Oregon,5038966057,http://www.waltzbrewing.com,United States,West,Pacific,-123.11425619999999,45.5185238
Wander Brewing,micro,1807 Dean Ave Bellingham Washington 98225-4616,Washington,3606476152,http://www.wanderbrewing.com,United States,West,Pacific,-122.47375590000001,48.75410947
Wandering Hop Brewery,micro,508 N 20th Ave Yakima Washington 98902-1839,Washington,5099018011,http://www.wanderinghop.com,United States,West,Pacific,-120.5356617,46.60627214
Wandering Star Brewing Co,micro,11 Gifford St Pittsfield Massachusetts 01201-3701,Massachusetts,9175733942,http://www.wanderingstarbrewing.com,United States,Northeast,New England,-73.21202303,42.45706449
Warehouse Gourmet Bistro & Brew Pub,micro,7 Pennsylvania Ave Hanover Pennsylvania 17331-2432,Pennsylvania,7174519898,http://www.warehousegourmet.net,United States,Northeast,Middle Atlantic,-76.98976977,39.80232948
Warfield Distillery and Brewery,brewpub,280 N. Main St. Ketchum Idaho 83340-2759,Idaho,2087262739,http://www.warfielddistillery.com,United States,West,Mountain,-114.36393999999999,43.681482
Wasatch Brew Pub - Park City,micro,250 Main St Park City Utah 84060-5113,Utah,4356490900,http://www.wasatchbeers.com,United States,West,Mountain,-111.49458359999998,40.6418424
Wasatch Brew Pub - Sugarhouse,brewpub,2110 S Highland Dr Salt Lake City Utah 84106-2807,Utah,8017831127,http://www.wasatchbeers.com,United States,West,Mountain,-111.8503182,40.6987539
Washington Brewing Co,brewpub,28 E Maiden St Washington Pennsylvania 15301-4912,Pennsylvania,7242225050,http://thewashingtonbrewingcompany.com,United States,Northeast,Middle Atlantic,-80.02076781,40.07308431
Wasser Brewing Company,brewpub,102 E Franklin St Greencastle Indiana 46135-1220,Indiana,7653019363,http://www.wasserbrewing.com,United States,Midwest,East North Central,-86.86331023,39.64467171
Wasserhund Brewing Company,brewpub,1805 Laskin Rd Ste 102 Virginia Beach Virginia 23454-4553,Virginia,7573511326,http://www.wasserhundbrewing.com,United States,South,South Atlantic,-76.02762147,36.849165
Water Buffalo Brewery,micro,136 Russet Rd Walla Walla Washington 99362-8253,Washington,5092407139,http://www.waterbuffalobrewery.com,United States,West,Pacific,-118.40607479999998,46.05220327
Water's End Brewery,micro,12425 Dillingham Sq Lake Ridge Virginia 22192-5252,Virginia,5409075689,http://watersendbrewery.com,United States,South,South Atlantic,-77.31791007,38.68474967
Water Street Brewery,micro,1101 N Water St Milwaukee Wisconsin 53202-3107,Wisconsin,4142721195,http://www.waterstreetbrewery.com,United States,Midwest,East North Central,-87.9112223,43.0447248
Water Street Brewery - Oak Creek,brewpub,140 W Town Square Way Oak Creek Wisconsin 53154-6811,Wisconsin,4143015288,Not Available,United States,Midwest,East North Central,-87.91210007,42.90064865
Waterfront Brewery LLC,brewpub,201 William St Key West Florida 33040-6679,Florida,3054402270,http://www.thewaterfrontbrewery.com,United States,South,South Atlantic,-81.801344,24.561016
Waterline Brewing Co.,micro,721 Surrey St Wilmington North Carolina 28401-5043,North Carolina,9107778955,http://www.waterlinebrewing.com,United States,South,South Atlantic,-77.94884067,34.22609746
Watermark Brewing Company,micro,5781 Saint Joseph Ave Stevensville Michigan 49127-1238,Michigan,2692810872,http://www.watermarkbrewing.com,United States,Midwest,East North Central,-86.51963025,42.01286668
Wavelength Brewing Company,micro,236 Main St Vista California 92084-6008,California,7608209283,http://www.wavelengthbrewco.com,United States,West,Pacific,-117.24188410000001,33.2028185
Wayfinder Beer,brewpub,304 SE 2nd Ave Portland Oregon 97214-1008,Oregon,5037182337,http://www.wayfinder.beer,United States,West,Pacific,-122.66348810000001,45.5208914
Wayward Owl Brewing Company,micro,3940 Thalia St New Orleans Louisiana 70125-2008,Louisiana,5048271646,http://www.waywardowlbrewing.com,United States,South,West South Central,-90.09759137,29.9521547
"Wayzata Brew Works, LLC.",proprietor,294 Grove Ln E Wayzata Minnesota 55391-1680,Minnesota,9527371023,http://www.wayzatabrewworks.com/,United States,Midwest,West North Central,-93.5172166,44.9696023
Weathered Ground Brewery,micro,2027 Flat Top Rd Cool Ridge West Virginia 25843-9303,West Virginia,3047166230,http://www.weatheredgroundbrewery.com,United States,South,South Atlantic,-81.09682583,37.64833857
WeBe Brewing Company,micro,796 Pre-Emption Road Geneva New York 14456,New York,3153254834,http://www.WeBeBrewing.com,United States,Northeast,Middle Atlantic,-77.01110326,42.86463714
Wedge Brewing Co,micro,37 Paynes Way Ste 100 Asheville North Carolina 28801-2626,North Carolina,8285052792,http://www.wedgebrewing.com,United States,South,South Atlantic,-82.56659201,35.5865571
Weeping Radish Farm Brewery,micro,6810 Caratoke Hwy Grandy North Carolina 27939-9635,North Carolina,2524915205,http://www.weepingradish.com,United States,South,South Atlantic,-75.891944,36.253775
WeldWerks Brewing Co.,micro,508 8th Ave Greeley Colorado 80631-3921,Colorado,9705185226,http://www.weldwerksbrewing.com,United States,West,Mountain,-104.6911497,40.3998251
Well 80 Brewing Company,brewpub,514 4th Ave E Olympia Washington 98501-1111,Washington,3609156653,http://www.well80.com,United States,West,Pacific,-122.8964287,47.04534486
Wellhead Restaurant/Brewpub,brewpub,332 W Main St Artesia New Mexico 88210-2161,New Mexico,5757460640,http://www.thewellhead.com,United States,West,Mountain,-104.399337,32.842417
Wellspent Brewing Company,micro,2917 Olive Street Saint Louis Missouri 63103,Missouri,3143280505,http://www.wellspentbeer.com,United States,Midwest,West North Central,-90.22073676,38.6348785
Welltown Brewing,micro,114 S. Archer Street Tulsa Oklahoma 74103-2202,Oklahoma,9182218893,http://www.welltownbrewing.com,United States,South,West South Central,-95.99505479999999,36.15654970000001
Werner Brewing Company,micro,2807 3rd St Tillamook Oregon 97141,Oregon,5038126040,Not Available,United States,West,Pacific,-123.8425805,45.4563275
West Bend Lithia Beer Co,contract,825 Schoenhaar Dr West Bend Wisconsin 53090-2633,Wisconsin,2623343000,http://www.lithiabeer.com,United States,Midwest,East North Central,-88.15775153,43.43136188
West East Brewing Co,contract,4125 Lorain Ave Cleveland Ohio 44113-3718,Ohio,2162021386,Not Available,United States,Midwest,East North Central,-81.7140045,41.4799605
West Flanders Brewing Co,brewpub,1125 Pearl St Boulder Colorado 80302-5103,Colorado,3034472739,http://www.wfbrews.com,United States,West,Mountain,-105.260866,40.0217453
West Kill Brewing,micro,2173 Spruceton Rd West Kill New York 12492-5823,New York,5189896001,http://www.westkillbrewing.com,United States,Northeast,Middle Atlantic,-74.382878,42.205758
West O Beer,micro,503 Terrace Park Blvd Milford Iowa 51351-7300,Iowa,7123328090,http://www.westobeer.com,United States,Midwest,West North Central,-95.14996965,43.34657697
West Palm Beach Brewery & Wine Vault,brewpub,332 Evernia St West Palm Beach Florida 33401-5404,Florida,5616198813,http://www.WestPalmBeer.com,United States,South,South Atlantic,-80.05314345,26.7110654
West Seattle Brewing Co,micro,4415 Fauntleroy Way SW Seattle Washington 98126-2631,Washington,2064050972,http://www.westseattlebrewing.com,United States,West,Pacific,-122.37762959999999,47.5643605
West Seattle Brewing Co (TapShack),micro,2536 Alki Ave SW Seattle Washington 98116-2262,Washington,2064204523,http://www.westseattlebrewing.com,United States,West,Pacific,-122.406811,47.580335
West Shore Brewing Co,micro,10995 Main St Clarence New York 14031-1735,New York,7169983752,http://westshorebrewing.com,United States,Northeast,Middle Atlantic,-78.57810318,42.98200648
West Side Brewing,micro,3044 Harrison Ave Cincinnati Ohio 45211-5752,Ohio,5136612337,http://www.westsidebrewing.com,United States,Midwest,East North Central,-84.598433,39.14890246
West Sixth Greenroom,micro,109 W Main St Lexington Kentucky 40507,Kentucky,8597050915,Not Available,United States,South,East South Central,-84.49712824,38.04658314
Westallion Brewing Company,micro,1825 S 72nd St West Allis Wisconsin 53214-4714,Wisconsin,4145787998,http://www.westallionbrewing.com,United States,Midwest,East North Central,-88.0027165,43.01130525
Westbend Winery and Brewery,micro,5394 Williams Rd Lewisville North Carolina 27023-8278,North Carolina,3369459999,http://www.westbendwineryandbrewery.com,United States,South,South Atlantic,-80.50459165,36.08868228
Westbound & Down Brewing Company,brewpub,1617 Miner St Idaho Springs Colorado 80452,Colorado,7205023121,http://www.westboundanddown.com,United States,West,Mountain,-105.5155002,39.7419049
Western Pennsylvania Brewing Co,regional,119 Jefferson St Latrobe Pennsylvania 15650,Pennsylvania,Not Available,http://www.citybreiwng.com,United States,Northeast,Middle Atlantic,-79.38989645,40.31903018
WestFax Brewing Co.,micro,6733 W Colfax Ave Lakewood Colorado 80214-1807,Colorado,3032333742,http://www.westfaxbrewingcompany.com,United States,West,Mountain,-105.07108390000002,39.7415749
Westfield River Brewing Co,micro,707 College Hwy Southwick Massachusetts 01077-9733,Massachusetts,4133748425,http://www.westfieldriverbrewing.com,United States,Northeast,New England,-72.765248,42.062267999999996
Westlake Brewing & Libation,micro,31111 Via Colinas # 200 Thousand Oaks California 91362-3909,California,7472227231,http://westlakebrewingcompany.com,United States,West,Pacific,-118.80951599999999,34.161542
Weston Brewing Co / O'Malley's Pub,micro,500 Welt St Weston Missouri 64098-1242,Missouri,8166405235,http://www.westonirish.com,United States,Midwest,West North Central,-94.899934,39.411378000000006
Westtown Brew Works,micro,236 Schefflers Rd Westtown New York 10998-,New York,8453044152,http://www.westtownbrewworks.com,United States,Northeast,Middle Atlantic,-74.53707955,41.31431295
Wet Dog Cafe & Brewery,brewpub,990 Astor St Astoria Oregon 97103-4201,Oregon,5033256975,http://www.wetdogcafe.com,United States,West,Pacific,-123.835821,46.190557
Wet Ticket Brewing,micro,1435 Main St Rahway New Jersey 07065-,New Jersey,9086169091,http://www.wetticketbrewing.com,United States,Northeast,Middle Atlantic,-74.27425215,40.60586312
Whalers Brewing Company,micro,1174 Kingstown Rd Wakefield Rhode Island 02879-8316,Rhode Island,4015520002,https://whalers.com,United States,Northeast,New England,-71.49706731,41.4506997
Wharf Hill Brewing,brewpub,25 Main St Smithfield Virginia 23430-1320,Virginia,7573577100,http://www.wharfhillbrewing.com,United States,South,South Atlantic,-76.63061077,36.98242438
Wheeling Brewing Co,brewpub,2247 Market St Wheeling West Virginia 26003-3839,West Virginia,3049058757,http://www.wheelingbrewing.com,United States,South,South Atlantic,-80.72429082,40.05925145
Whetstone Craft Beers @ Whetstone Station,brewpub,36 Bridge St Brattleboro Vermont 05301-3301,Vermont,8024902354,http://www.whetstonestation.com,United States,Northeast,New England,-72.55627012,42.85164595
WhichCraft Brews,brewpub,1900 Empire Blvd Webster New York 14580-1934,New York,5852222739,http://www.whichcraftbrews.com,United States,Northeast,Middle Atlantic,-77.501948,43.193428999999995
Whiner Beer Company,micro,1400 W 46th St Chicago Illinois 60609-3225,Illinois,3128102271,http://whiner beer.com,United States,Midwest,East North Central,-87.6606688,41.810614
Whipsaw Brewing LLC,micro,704 N Wenas St Ellensburg Washington 98926-2862,Washington,5099685111,http://www.whipsawbrewing.com,United States,West,Pacific,-120.55526119999999,46.998945299999995
Whirling Skirmish Brewing Company,planning,Not Available Scottsdale Arizona 85254-2513,Arizona,6023592489,Not Available,United States,West,Mountain,-111.8992365,33.5091215
Whisper Creek Farm: Kitchen and Brewery,brewpub,4040 Central Florida Pkwy Orlando Florida 32837-7662,Florida,4073934755,http://www.grandelakes.com,United States,South,South Atlantic,-81.42861801,28.40168865
Whistle Hop Brewing Company,micro,1288 Charlotte Hwy Fairview North Carolina 28730-8797,North Carolina,8283389447,http://www.whistlehop.com,United States,South,South Atlantic,-82.41693073,35.52314413
Whistle Pig Brewing Company,micro,1840 Dominion Way Colorado Springs Colorado 80918-1467,Colorado,7195981339,http://www.whistlepigbrewing.com,United States,West,Mountain,-104.7931723,38.92372675
Whistle Punk Brewing Company,micro,122 S Monroe St Spokane Washington 99201-4007,Washington,5093154465,http://www.whistlepunkbrewing.com,United States,West,Pacific,-117.4267386,47.6564232
